Casatus D	36	-77.20	-44.30	18.0	18000	30.96	31.57	21.83	16.43		3.07	2.124	10.52	936.78	0.99	9.34		0.70	6.75	23.04	0.11	0.32	197.26	24.66	7.31	3.08	1.58	52.41	238.05	260.51	157.81	43.00	35.15	80.55	42.20	48.64	59.33	42.32	3.52	3.16	4.34	5.34	84.04							NLF?	Casatus D
Casatus E	41	-79.10	-53.20	20.5	20500	35.26	35.26	24.66	19.33		3.19	2.209	11.75	1265.05	1.04	10.41		0.90	8.05	30.64	0.12	0.35	217.18	27.15	8.04	3.39	1.74	65.95	284.48	311.20	205.41	49.01	39.90	93.11	49.40	57.20	70.22	49.80	3.93	3.53	5.32	6.16	128.62							NLF?	Casatus E
Casatus H	35	-72.00	-21.30	17.5	17500	30.10	30.82	21.27	15.86		3.04	2.106	10.27	877.76	0.97	9.12		0.66	6.50	21.66	0.10	0.31	193.19	24.15	7.16	3.02	1.55	49.78	228.69	250.29	148.82	41.80	34.19	78.06	40.78	46.96	57.20	40.86	3.43	3.08	4.15	5.18	76.64							NLF?	Casatus H
Casatus J	22	-74.30	-32.80	11.0	11000	18.92	20.77	13.78	8.88		2.65	1.828	6.92	300.31	0.81	6.19		0.26	3.13	7.84	0.08	0.23	137.01	17.13	5.07	2.14	1.10	19.69	108.76	119.20	52.17	26.20	21.73	46.53	23.24	26.32	31.34	22.87	0.00	2.08	0.00	3.11	16.77							NLF?	Casatus J
Casatus K	36	-75.00	-41.40	18.0	18000	30.96	31.57	21.83	16.43		3.07	2.124	10.52	936.78	0.99	9.34		0.70	6.75	23.04	0.11	0.32	197.26	24.66	7.31	3.08	1.58	52.41	238.05	260.51	157.81	43.00	35.15	80.55	42.20	48.64	59.33	42.32	3.52	3.16	4.34	5.34	84.04							NLF?	Casatus K
Cassegrain	55	-52.40	113.50	27.5	27500	47.30	45.26	32.45	27.90		3.49	2.416	15.09	2493.53	1.17	13.31		0.00	11.68	58.30	0.14	0.42	269.92	33.74	10.00	4.22	2.16	106.45	408.65	446.65	357.89	65.87	53.15	129.17	70.51	82.49	102.76	71.89	5.04	4.53	7.96	8.51	336.37	Nectarian	2		PC			IAU1970	Cassegrain
Cassegrain B	39	-49.00	114.00	19.5	19500	33.54	33.79	23.53	18.16		3.14	2.176	11.26	1127.03	1.02	9.99		0.82	7.53	27.46	0.11	0.34	209.29	26.16	7.75	3.27	1.67	60.45	266.00	291.03	185.86	46.61	38.00	88.06	46.49	53.74	65.82	46.78	3.77	3.38	4.93	5.83	109.20	Nectarian	2		PC			AW82	Cassegrain B
Cassegrain H	28	-53.10	115.60	14.0	14000	24.08	25.50	17.26	12.00		2.85	1.968	8.50	524.22	0.89	7.57		0.43	4.68	13.29	0.09	0.27	163.78	20.47	6.07	2.56	1.31	32.51	163.17	178.70	91.70	33.40	27.50	60.87	31.12	35.55	42.84	30.91	2.84	2.55	2.74	4.05	36.92							AW82	Cassegrain H
Cassegrain K	17	-55.00	113.50	8.5	8500	14.11	16.68	10.83	4.60		2.45	2.716	5.56	0.00	0.73	4.99		0.16	1.83	4.46	0.06	0.19	113.21	14.15	4.19	1.77	0.91	10.98	67.19	73.69	27.21	20.22	16.90	34.91	17.00	19.09	22.44	16.57	0.00	1.67	0.00	2.34	7.21							AW82	Cassegrain K
Cassini	56	40.20	4.60	28.0	28000	48.16	45.96	33.00	28.53		3.51	2.429	15.32	2599.51	1.18	13.51		0.00	11.93	60.64	0.14	0.43	273.54	34.19	10.13	4.27	2.19	109.43	417.12	455.87	369.65	67.07	54.10	131.79	72.07	84.37	105.19	73.53	5.12	4.60	8.15	8.68	356.80	Lower Imbrian	3	Maybe Upper Imbrian	GHM 1			S1791   S1791	Cassini
Cassini A	15	40.50	4.80	7.5	7500	12.45	15.00	9.63	3.69		2.36	2.414	5.00	0.00	0.56	3.97		0.00	0.00	0.00	0.06	0.18	300.00	37.50	11.11	4.69	2.40	23.62	52.24	57.32	19.48	17.82	14.96	30.36	14.61	16.33	19.08	14.17	0.00	1.50	0.00	2.04	4.79							NLF?	Cassini A
Cassini B	9	39.90	3.90	4.5	4500	7.47	7.56	0.00	1.50	1.91	1.80	1.493	2.52	29.16	0.33	2.37		0.00	0.00	0.00	0.04	0.13	180.00	22.50	6.67	2.81	1.44	5.38	16.65	18.29	4.44	10.66	9.08	17.19	10.28	11.79	14.30	7.48	0.00	0.76	0.00	0.84	0.34							NLF?	Cassini B
Cassini C	14	41.70	7.80	7.0	7000	11.62	11.76	0.00	3.27	2.42	2.82	2.262	3.92	0.00	0.52	3.70		0.00	0.00	0.00	0.06	0.17	280.00	35.00	10.37	4.38	2.24	19.55	45.25	49.66	16.13	16.63	13.98	28.12	18.14	21.26	26.54	13.00	0.00	1.18	0.00	1.49	1.88							NLF?	Cassini C
Cassini E	10	42.90	7.30	5.0	5000	8.30	8.40	0.00	1.80	1.42	2.01	1.648	2.80	40.00	0.37	2.64		0.00	0.00	0.00	0.05	0.14	200.00	25.00	7.41	3.13	1.60	7.41	21.39	23.49	6.11	11.85	10.07	19.33	11.77	13.57	16.57	8.54	0.00	0.84	0.00	0.96	0.51							NLF?	Cassini E
Cassini F	7	40.90	7.30	3.5	3500	5.81	5.88	0.00	0.96	1.07	1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Cassini F
Cassini G	5	44.70	5.50	2.5	2500	4.15	4.20	0.00	0.53	0.86	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Cassini G
Cassini K	4	45.20	4.10	2.0	2000	3.32	3.36	0.00	0.36		0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Cassini K
Cassini L	6	44.00	4.50	3.0	3000	4.98	5.04	0.00	0.73	1.04	1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Cassini L
Cassini M	8	41.30	3.70	4.0	4000	6.64	6.72	0.00	1.22	1.84	1.60	1.336	2.24	20.48	0.30	2.10		0.00	0.00	0.00	0.04	0.12	160.00	20.00	5.93	2.50	1.28	3.73	12.48	13.71	3.08	9.47	8.10	15.07	8.83	10.08	12.13	6.46	0.00	0.67	0.00	0.72	0.22							NLF?	Cassini M
Cassini P	4	44.70	1.90	2.0	2000	3.32	3.36	0.00	0.36	0.37	0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Cassini P
Cassini W	6	42.30	4.30	3.0	3000	4.98	5.04	0.00	0.73	0.71	1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Cassini W
Cassini X	4	43.90	7.90	2.0	2000	3.32	3.36	0.00	0.36	0.55	0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Cassini X
Cassini Y	3	41.90	2.20	1.5	1500	2.49	2.52	0.00	0.22	0.63	0.59	0.531	0.84	1.08	0.11	0.78		0.00	0.00	0.00	0.02	0.06	60.00	7.50	2.22	0.94	0.48	0.13	0.85	0.93	0.11	3.53	3.11	5.05	2.50	2.73	3.07	1.90	0.00	0.25	0.00	0.20	0.00							NLF?	Cassini Y
Cassini Z	4	43.40	2.30	2.0	2000	3.32	3.36	0.00	0.36	0.56	0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Cassini Z
Catalan	25	-45.70	-87.30	12.5	12500	21.50	23.16	15.53	10.42		2.75	1.901	7.72	403.48	0.85	6.89		0.34	3.91	10.37	0.08	0.25	150.61	18.83	5.58	2.35	1.20	25.82	135.58	148.53	70.73	29.80	24.62	53.65	27.13	30.87	36.99	26.83	0.00	2.32	0.00	3.58	25.48							IAU1970	Catalan
Catalan A	21	-45.70	-89.20	10.5	10500	18.06	19.97	13.19	8.38		2.61	1.803	6.66	269.71	0.80	5.95		0.24	2.87	7.08	0.07	0.22	132.38	16.55	4.90	2.07	1.06	17.79	100.08	109.70	46.56	25.00	20.77	44.18	21.96	24.84	29.51	21.58	0.00	2.00	0.00	2.96	14.40							AW82	Catalan A
Catalan B	14	-45.60	-88.40	7.0	7000	11.62	11.76	0.00	3.27		2.82	2.262	3.92	0.00	0.52	3.70		0.00	0.00	0.00	0.06	0.17	280.00	35.00	10.37	4.38	2.24	19.55	45.25	49.66	16.13	16.63	13.98	28.12	18.14	21.26	26.54	13.00	0.00	1.18	0.00	1.49	1.88							AW82	Catalan B
Catalan U	20	-45.10	-90.60	10.0	10000	17.20	19.16	12.61	7.89		2.57	1.776	6.39	240.97	0.78	5.71		0.22	2.61	6.36	0.07	0.22	127.68	15.96	4.73	2.00	1.02	15.96	91.55	100.37	41.25	23.81	19.80	41.84	20.70	23.37	27.70	20.30	0.00	1.92	0.00	2.80	12.28							AW82	Catalan U
Catharina	104	-18.10	23.40	52.0	52000	89.44	77.78	58.85	61.82		4.23	2.868	25.93	10862.35	1.51	22.68		0.00	24.37	235.26	0.00	0.00	432.48	54.06	16.02	6.76	3.46	255.16	760.65	829.78	1012.40	125.03	98.98	262.70	152.55	182.53	234.63	159.40	8.67	7.78	16.56	17.14	2705.34	Nectarian	2	Covered by Imbrium ejecta	GHM 2 PC			VL1645  R1651	Catharina
Catharina A	14	-20.20	22.30	7.0	7000	11.62	11.76	0.00	3.27	1.81	2.82	2.262	3.92	0.00	0.52	3.70		0.00	0.00	0.00	0.06	0.17	280.00	35.00	10.37	4.38	2.24	19.55	45.25	49.66	16.13	16.63	13.98	28.12	18.14	21.26	26.54	13.00	0.00	1.18	0.00	1.49	1.88							NLF?	Catharina A
Catharina B	24	-17.00	24.30	12.0	12000	20.64	22.37	14.95	9.90		2.72	1.877	7.46	367.17	0.84	6.66		0.31	3.65	9.48	0.08	0.24	146.12	18.27	5.41	2.28	1.17	23.71	126.53	138.64	64.26	28.60	23.66	51.27	25.82	29.34	35.08	25.50	0.00	2.24	0.00	3.42	22.30							NLF?	Catharina B
Catharina C	28	-20.30	24.40	14.0	14000	24.08	25.50	17.26	12.00		2.85	1.968	8.50	524.22	0.89	7.57		0.43	4.68	13.29	0.09	0.27	163.78	20.47	6.07	2.56	1.31	32.51	163.17	178.70	91.70	33.40	27.50	60.87	31.12	35.55	42.84	30.91	2.84	2.55	2.74	4.05	36.92							NLF?	Catharina C
Catharina D	9	-16.80	21.40	4.5	4500	7.47	7.56	0.00	1.50	1.15	1.80	1.493	2.52	29.16	0.33	2.37		0.00	0.00	0.00	0.04	0.13	180.00	22.50	6.67	2.81	1.44	5.38	16.65	18.29	4.44	10.66	9.08	17.19	10.28	11.79	14.30	7.48	0.00	0.76	0.00	0.84	0.34							NLF?	Catharina D
Catharina E	7	-17.10	21.30	3.5	3500	5.81	5.88	0.00	0.96	0.79	1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Catharina E
Catharina F	7	-19.50	23.10	3.5	3500	5.81	5.88	0.00	0.96	0.77	1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Catharina F
Catharina G	17	-17.40	24.90	8.5	8500	14.11	16.68	10.83	4.60		2.45	2.716	5.56	0.00	0.73	4.99		0.16	1.83	4.46	0.06	0.19	113.21	14.15	4.19	1.77	0.91	10.98	67.19	73.69	27.21	20.22	16.90	34.91	17.00	19.09	22.44	16.57	0.00	1.67	0.00	2.34	7.21							NLF?	Catharina G
Catharina H	6	-19.20	25.40	3.0	3000	4.98	5.04	0.00	0.73		1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Catharina H
Catharina J	6	-19.40	22.20	3.0	3000	4.98	5.04	0.00	0.73	0.66	1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Catharina J
Catharina K	7	-20.00	23.90	3.5	3500	5.81	5.88	0.00	0.96	0.63	1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Catharina K
Catharina L	5	-21.00	24.30	2.5	2500	4.15	4.20	0.00	0.53	0.67	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Catharina L
Catharina M	6	-19.20	20.70	3.0	3000	4.98	5.04	0.00	0.73	0.88	1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Catharina M
Catharina P	46	-17.20	23.30	23.0	23000	39.56	38.88	27.46	22.32		3.31	2.288	12.96	1650.24	1.09	11.47		1.13	9.34	39.42	0.12	0.37	236.49	29.56	8.76	3.70	1.89	80.07	329.97	360.84	256.97	55.03	44.65	105.85	56.79	66.02	81.52	57.50	4.33	3.89	6.28	7.00	187.44							NLF?	Catharina P
Catharina S	16	-18.80	23.30	8.0	8000	13.28	15.85	10.23	4.14		2.41	2.565	5.28	0.00	0.60	4.24		0.00	0.00	0.00	0.06	0.19	108.25	13.53	4.01	1.69	0.87	9.50	59.56	65.34	23.18	19.02	15.93	32.63	15.80	17.70	20.74	15.36	0.00	1.58	0.00	2.19	5.92							NLF?	Catharina S
Cauchy	12	9.60	38.60	6.0	6000	9.96	10.08	0.00	2.49	2.61	2.41	1.957	3.36	69.12	0.45	3.17		0.00	0.00	0.00	0.05	0.15	240.00	30.00	8.89	3.75	1.92	12.66	32.42	35.59	10.44	14.24	12.03	23.68	14.88	17.31	21.39	10.72	0.00	1.01	0.00	1.22	1.04							H1647   N1876	Cauchy
Cauchy A	8	12.10	37.90	4.0	4000	6.64	6.72	0.00	1.22	0.40	1.60	1.336	2.24	20.48	0.30	2.10		0.00	0.00	0.00	0.04	0.12	160.00	20.00	5.93	2.50	1.28	3.73	12.48	13.71	3.08	9.47	8.10	15.07	8.83	10.08	12.13	6.46	0.00	0.67	0.00	0.72	0.22							NLF?	Cauchy A
Cauchy B	6	9.80	35.80	3.0	3000	4.98	5.04	0.00	0.73	0.91	1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Cauchy B
Cauchy C	4	8.20	38.90	2.0	2000	3.32	3.36	0.00	0.36	0.77	0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Cauchy C
Cauchy D	9	10.00	40.30	4.5	4500	7.47	7.56	0.00	1.50	1.90	1.80	1.493	2.52	29.16	0.33	2.37		0.00	0.00	0.00	0.04	0.13	180.00	22.50	6.67	2.81	1.44	5.38	16.65	18.29	4.44	10.66	9.08	17.19	10.28	11.79	14.30	7.48	0.00	0.76	0.00	0.84	0.34							NLF?	Cauchy D
Cauchy E	4	8.90	38.60	2.0	2000	3.32	3.36	0.00	0.36	0.69	0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Cauchy E
Cauchy F	4	9.60	36.80	2.0	2000	3.32	3.36	0.00	0.36	0.65	0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Cauchy F
Cauchy M	5	7.60	35.10	2.5	2500	4.15	4.20	0.00	0.53	0.61	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Cauchy M
Cauchy U	5	8.80	42.30	2.5	2500	4.15	4.20	0.00	0.53	1.00	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Cauchy U
Cauchy V	5	9.00	41.50	2.5	2500	4.15	4.20	0.00	0.53	0.83	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Cauchy V
Cauchy W	4	10.60	41.60	2.0	2000	3.32	3.36	0.00	0.36	0.66	0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Cauchy W
Cavalerius	57	5.10	-66.80	28.5	28500	49.02	46.66	33.55	29.17		3.53	2.442	15.55	2708.00	1.18	13.72	1.10	0.00	12.19	63.04	0.14	0.43	277.15	34.64	10.26	4.33	2.22	112.43	425.52	465.04	381.51	68.28	55.04	134.41	73.63	86.25	107.63	75.17	5.20	4.67	8.33	8.85	378.08	Eratosthenian	5		GHM 2			R1651   R1651	Cavalerius
Cavalerius A	14	4.50	-69.50	7.0	7000	11.62	11.76	0.00	3.27		2.82	2.262	3.92	0.00	0.52	3.70		0.00	0.00	0.00	0.06	0.17	280.00	35.00	10.37	4.38	2.24	19.55	45.25	49.66	16.13	16.63	13.98	28.12	18.14	21.26	26.54	13.00	0.00	1.18	0.00	1.49	1.88							NLF?	Cavalerius A
Cavalerius B	39	6.00	-71.00	19.5	19500	33.54	33.79	23.53	18.16		3.14	2.176	11.26	1127.03	1.02	9.99		0.82	7.53	27.46	0.11	0.34	209.29	26.16	7.75	3.27	1.67	60.45	266.00	291.03	185.86	46.61	38.00	88.06	46.49	53.74	65.82	46.78	3.77	3.38	4.93	5.83	109.20							NLF?	Cavalerius B
Cavalerius C	8	5.80	-69.20	4.0	4000	6.64	6.72	0.00	1.22		1.60	1.336	2.24	20.48	0.30	2.10		0.00	0.00	0.00	0.04	0.12	160.00	20.00	5.93	2.50	1.28	3.73	12.48	13.71	3.08	9.47	8.10	15.07	8.83	10.08	12.13	6.46	0.00	0.67	0.00	0.72	0.22							NLF?	Cavalerius C
Cavalerius D	52	8.60	-68.30	26.0	26000	44.72	43.15	30.79	26.01		3.43	2.375	14.38	2190.51	1.14	12.70		0.00	10.90	51.56	0.14	0.41	258.95	32.37	9.59	4.05	2.07	97.55	382.92	418.59	323.22	62.25	50.32	121.34	65.88	76.92	95.56	67.02	4.81	4.32	7.40	8.00	279.96							NLF?	Cavalerius D
Cavalerius E	9	7.70	-69.90	4.5	4500	7.47	7.56	0.00	1.50		1.80	1.493	2.52	29.16	0.33	2.37		0.00	0.00	0.00	0.04	0.13	180.00	22.50	6.67	2.81	1.44	5.38	16.65	18.29	4.44	10.66	9.08	17.19	10.28	11.79	14.30	7.48	0.00	0.76	0.00	0.84	0.34							NLF?	Cavalerius E
Cavalerius F	7	8.10	-65.30	3.5	3500	5.81	5.88	0.00	0.96		1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Cavalerius F
Cavalerius K	10	10.30	-69.20	5.0	5000	8.30	8.40	0.00	1.80		2.01	1.648	2.80	40.00	0.37	2.64		0.00	0.00	0.00	0.05	0.14	200.00	25.00	7.41	3.13	1.60	7.41	21.39	23.49	6.11	11.85	10.07	19.33	11.77	13.57	16.57	8.54	0.00	0.84	0.00	0.96	0.51							NLF?	Cavalerius K
Cavalerius L	10	10.40	-70.20	5.0	5000	8.30	8.40	0.00	1.80		2.01	1.648	2.80	40.00	0.37	2.64		0.00	0.00	0.00	0.05	0.14	200.00	25.00	7.41	3.13	1.60	7.41	21.39	23.49	6.11	11.85	10.07	19.33	11.77	13.57	16.57	8.54	0.00	0.84	0.00	0.96	0.51							NLF?	Cavalerius L
Cavalerius M	12	10.30	-71.50	6.0	6000	9.96	10.08	0.00	2.49		2.41	1.957	3.36	69.12	0.45	3.17		0.00	0.00	0.00	0.05	0.15	240.00	30.00	8.89	3.75	1.92	12.66	32.42	35.59	10.44	14.24	12.03	23.68	14.88	17.31	21.39	10.72	0.00	1.01	0.00	1.22	1.04							NLF?	Cavalerius M
Cavalerius U	7	10.10	-67.40	3.5	3500	5.81	5.88	0.00	0.96		1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Cavalerius U
Cavalerius W	7	6.90	-67.30	3.5	3500	5.81	5.88	0.00	0.96		1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Cavalerius W
Cavalerius X	4	9.20	-66.60	2.0	2000	3.32	3.36	0.00	0.36		0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Cavalerius X
Cavalerius Y	7	10.70	-69.80	3.5	3500	5.81	5.88	0.00	0.96		1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Cavalerius Y
Cavalerius Z	4	11.00	-69.50	2.0	2000	3.32	3.36	0.00	0.36		0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Cavalerius Z
Cavendish	56	-24.50	-53.70	28.0	28000	48.16	45.96	33.00	28.53		3.51	2.429	15.32	2599.51	1.18	13.51		0.00	11.93	60.64	0.14	0.43	273.54	34.19	10.13	4.27	2.19	109.43	417.12	455.87	369.65	67.07	54.10	131.79	72.07	84.37	105.19	73.53	5.12	4.60	8.15	8.68	356.80	Nectarian	2	Partly covered by Imbrian ejecta 	PC			H1647   M1834	Cavendish
Cavendish A	10	-24.00	-52.70	5.0	5000	8.30	8.40	0.00	1.80		2.01	1.648	2.80	40.00	0.37	2.64		0.00	0.00	0.00	0.05	0.14	200.00	25.00	7.41	3.13	1.60	7.41	21.39	23.49	6.11	11.85	10.07	19.33	11.77	13.57	16.57	8.54	0.00	0.84	0.00	0.96	0.51							NLF?	Cavendish A
Cavendish B	10	-23.20	-55.10	5.0	5000	8.30	8.40	0.00	1.80		2.01	1.648	2.80	40.00	0.37	2.64		0.00	0.00	0.00	0.05	0.14	200.00	25.00	7.41	3.13	1.60	7.41	21.39	23.49	6.11	11.85	10.07	19.33	11.77	13.57	16.57	8.54	0.00	0.84	0.00	0.96	0.51							NLF?	Cavendish B
Cavendish E	24	-25.40	-54.20	12.0	12000	20.64	22.37	14.95	9.90		2.72	1.877	7.46	367.17	0.84	6.66		0.31	3.65	9.48	0.08	0.24	146.12	18.27	5.41	2.28	1.17	23.71	126.53	138.64	64.26	28.60	23.66	51.27	25.82	29.34	35.08	25.50	0.00	2.24	0.00	3.42	22.30							NLF?	Cavendish E
Cavendish F	18	-26.10	-54.00	9.0	9000	15.48	17.51	11.42	5.09		2.49	1.720	5.84	0.00	0.75	5.23		0.18	2.09	5.05	0.07	0.20	118.10	14.76	4.37	1.85	0.94	12.55	75.08	82.34	31.57	21.41	17.87	37.20	18.22	20.50	24.16	17.80	0.00	1.75	0.00	2.49	8.70							NLF?	Cavendish F
Cavendish L	5	-21.70	-53.60	2.5	2500	4.15	4.20	0.00	0.53		1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Cavendish L
Cavendish M	6	-22.00	-53.80	3.0	3000	4.98	5.04	0.00	0.73		1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Cavendish M
